image_path,text
/home/dzimmerman2021/Documents/fathomnet/train/rois/658_2673.png,a photo of Gastropoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/7806_21440.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/589_2413.png,a photo of Porifera
/home/dzimmerman2021/Documents/fathomnet/train/rois/594_2437.png,a photo of Merluccius productus
/home/dzimmerman2021/Documents/fathomnet/train/rois/2070_7325.png,a photo of Paragorgia arborea
/home/dzimmerman2021/Documents/fathomnet/train/rois/1981_7055.png,a photo of Abyssocucumis abyssorum
/home/dzimmerman2021/Documents/fathomnet/train/rois/3201_10606.png,a photo of Heteropolypus ritteri
/home/dzimmerman2021/Documents/fathomnet/train/rois/7360_20451.png,a photo of Benthocodon pedunculata
/home/dzimmerman2021/Documents/fathomnet/train/rois/6446_18556.png,a photo of Paralomis multispina
/home/dzimmerman2021/Documents/fathomnet/train/rois/5862_17226.png,a photo of Holothuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/2669_9079.png,a photo of Acanthoptilum
/home/dzimmerman2021/Documents/fathomnet/train/rois/1274_4828.png,a photo of Chionoecetes tanneri
/home/dzimmerman2021/Documents/fathomnet/train/rois/6571_18793.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/7342_20416.png,a photo of Florometra serratissima
/home/dzimmerman2021/Documents/fathomnet/train/rois/2514_8566.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/3319_10897.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/6933_19558.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/4797_14672.png,a photo of Psathyrometra fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/1044_4059.png,a photo of Merluccius productus
/home/dzimmerman2021/Documents/fathomnet/train/rois/158_594.png,a photo of Actinopterygii
/home/dzimmerman2021/Documents/fathomnet/train/rois/7758_21372.png,a photo of Brisingida
/home/dzimmerman2021/Documents/fathomnet/train/rois/722_2854.png,a photo of Scotoplanes
/home/dzimmerman2021/Documents/fathomnet/train/rois/4862_14795.png,a photo of Pannychia moseleyi
/home/dzimmerman2021/Documents/fathomnet/train/rois/116_457.png,a photo of Porifera
/home/dzimmerman2021/Documents/fathomnet/train/rois/4989_15098.png,a photo of Caridea
/home/dzimmerman2021/Documents/fathomnet/train/rois/1656_6069.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/952_3716.png,a photo of Actiniaria
/home/dzimmerman2021/Documents/fathomnet/train/rois/6854_19376.png,a photo of Asbestopluma monticola
/home/dzimmerman2021/Documents/fathomnet/train/rois/8285_22327.png,a photo of Terebellidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/8835_23351.png,a photo of Ophiacanthidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/3895_12349.png,a photo of Caridea
/home/dzimmerman2021/Documents/fathomnet/train/rois/5824_17162.png,a photo of Benthocodon pedunculata
/home/dzimmerman2021/Documents/fathomnet/train/rois/5262_15799.png,a photo of Holothuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/7392_20528.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1406_5280.png,a photo of Amphipoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/2951_9884.png,a photo of Heterochone calyx
/home/dzimmerman2021/Documents/fathomnet/train/rois/3632_11671.png,a photo of Caridea
/home/dzimmerman2021/Documents/fathomnet/train/rois/8856_23385.png,a photo of Corallimorphus pilatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/6769_19229.png,a photo of Elpidia
/home/dzimmerman2021/Documents/fathomnet/train/rois/2952_9895.png,a photo of Heterochone calyx
/home/dzimmerman2021/Documents/fathomnet/train/rois/6119_17816.png,a photo of Scleractinia
/home/dzimmerman2021/Documents/fathomnet/train/rois/1532_5677.png,a photo of Actiniaria
/home/dzimmerman2021/Documents/fathomnet/train/rois/2995_10064.png,a photo of Actinernus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1599_5888.png,a photo of Microstomus pacificus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1470_5464.png,a photo of Munidopsis
/home/dzimmerman2021/Documents/fathomnet/train/rois/858_3331.png,a photo of Actinernus
/home/dzimmerman2021/Documents/fathomnet/train/rois/5081_15329.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/8922_23570.png,a photo of Acanthoptilum
/home/dzimmerman2021/Documents/fathomnet/train/rois/8948_23626.png,a photo of Acanthoptilum
/home/dzimmerman2021/Documents/fathomnet/train/rois/2345_8024.png,a photo of Microstomus pacificus
/home/dzimmerman2021/Documents/fathomnet/train/rois/7689_21242.png,a photo of Apostichopus leukothele
/home/dzimmerman2021/Documents/fathomnet/train/rois/7890_21602.png,a photo of Ophiacanthidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/6397_18469.png,a photo of Hippasteria
/home/dzimmerman2021/Documents/fathomnet/train/rois/412_1659.png,a photo of Chionoecetes tanneri
/home/dzimmerman2021/Documents/fathomnet/train/rois/205_786.png,a photo of Merluccius productus
/home/dzimmerman2021/Documents/fathomnet/train/rois/629_2555.png,a photo of Psolus squamatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1962_7001.png,a photo of Heterochone calyx
/home/dzimmerman2021/Documents/fathomnet/train/rois/8611_22921.png,a photo of Corallimorphus pilatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3618_11631.png,a photo of Holothuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/5593_16604.png,a photo of Ptychogastria polaris
/home/dzimmerman2021/Documents/fathomnet/train/rois/992_3839.png,a photo of Peniagone
/home/dzimmerman2021/Documents/fathomnet/train/rois/7868_21559.png,a photo of Paelopatides confundens
/home/dzimmerman2021/Documents/fathomnet/train/rois/339_1258.png,a photo of Zoantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/6184_17994.png,a photo of Pyrosoma atlanticum
/home/dzimmerman2021/Documents/fathomnet/train/rois/8033_21878.png,a photo of Acanthascinae
/home/dzimmerman2021/Documents/fathomnet/train/rois/3924_12441.png,a photo of Asbestopluma
/home/dzimmerman2021/Documents/fathomnet/train/rois/840_3288.png,a photo of Peniagone
/home/dzimmerman2021/Documents/fathomnet/train/rois/3895_12347.png,a photo of Actinernus
/home/dzimmerman2021/Documents/fathomnet/train/rois/8109_22009.png,a photo of Chorilia longipes
/home/dzimmerman2021/Documents/fathomnet/train/rois/2596_8869.png,a photo of Parastenella
/home/dzimmerman2021/Documents/fathomnet/train/rois/5526_16453.png,a photo of Sebastes
/home/dzimmerman2021/Documents/fathomnet/train/rois/5773_17054.png,a photo of Actinopterygii
/home/dzimmerman2021/Documents/fathomnet/train/rois/5522_16445.png,a photo of Gersemia juliepackardae
/home/dzimmerman2021/Documents/fathomnet/train/rois/8246_22262.png,a photo of Psathyrometra fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/7637_21136.png,a photo of Acanthoptilum
/home/dzimmerman2021/Documents/fathomnet/train/rois/7152_20010.png,a photo of Terebellidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/2457_8446.png,a photo of Rathbunaster californicus
/home/dzimmerman2021/Documents/fathomnet/train/rois/8606_22916.png,a photo of Actinopterygii
/home/dzimmerman2021/Documents/fathomnet/train/rois/8040_21901.png,a photo of Pennatula phosphorea
/home/dzimmerman2021/Documents/fathomnet/train/rois/874_3428.png,a photo of Scleractinia
/home/dzimmerman2021/Documents/fathomnet/train/rois/2721_9204.png,a photo of Heteropolypus ritteri
/home/dzimmerman2021/Documents/fathomnet/train/rois/3746_11948.png,a photo of Abyssocucumis abyssorum
/home/dzimmerman2021/Documents/fathomnet/train/rois/8246_22261.png,a photo of Psathyrometra fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/2114_7467.png,a photo of Octopus rubescens
/home/dzimmerman2021/Documents/fathomnet/train/rois/7710_21281.png,a photo of Elpidia
/home/dzimmerman2021/Documents/fathomnet/train/rois/7631_21123.png,a photo of Asbestopluma
/home/dzimmerman2021/Documents/fathomnet/train/rois/6854_19380.png,a photo of Asbestopluma monticola
/home/dzimmerman2021/Documents/fathomnet/train/rois/3827_12131.png,a photo of Elpidia
/home/dzimmerman2021/Documents/fathomnet/train/rois/2522_8592.png,a photo of Rathbunaster californicus
/home/dzimmerman2021/Documents/fathomnet/train/rois/7253_20183.png,a photo of Asbestopluma monticola
/home/dzimmerman2021/Documents/fathomnet/train/rois/63_252.png,a photo of Staurocalyptus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3375_11016.png,a photo of Actinernus
/home/dzimmerman2021/Documents/fathomnet/train/rois/6119_17811.png,a photo of Scleractinia
/home/dzimmerman2021/Documents/fathomnet/train/rois/473_1934.png,a photo of Pannychia moseleyi
/home/dzimmerman2021/Documents/fathomnet/train/rois/3494_11390.png,a photo of Pannychia moseleyi
/home/dzimmerman2021/Documents/fathomnet/train/rois/518_2121.png,a photo of Rathbunaster californicus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3468_11327.png,a photo of Munnopsidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/3292_10825.png,a photo of Isosicyonis
/home/dzimmerman2021/Documents/fathomnet/train/rois/1572_5767.png,a photo of Pannychia moseleyi
/home/dzimmerman2021/Documents/fathomnet/train/rois/690_2777.png,a photo of Farrea
/home/dzimmerman2021/Documents/fathomnet/train/rois/4541_13980.png,a photo of Umbellula
/home/dzimmerman2021/Documents/fathomnet/train/rois/5165_15543.png,a photo of Paralomis multispina
/home/dzimmerman2021/Documents/fathomnet/train/rois/1742_6296.png,a photo of Tunicata
/home/dzimmerman2021/Documents/fathomnet/train/rois/408_1581.png,a photo of Ophiuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/4150_12970.png,a photo of Isosicyonis
/home/dzimmerman2021/Documents/fathomnet/train/rois/1563_5745.png,a photo of Chorilia longipes
/home/dzimmerman2021/Documents/fathomnet/train/rois/981_3809.png,a photo of Florometra serratissima
/home/dzimmerman2021/Documents/fathomnet/train/rois/5924_17411.png,a photo of Paralomis multispina
/home/dzimmerman2021/Documents/fathomnet/train/rois/7447_20678.png,a photo of Amphipoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/7626_21113.png,a photo of Pennatula phosphorea
/home/dzimmerman2021/Documents/fathomnet/train/rois/5212_15652.png,a photo of Apostichopus leukothele
/home/dzimmerman2021/Documents/fathomnet/train/rois/2566_8700.png,a photo of Gastropoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/3090_10367.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/3107_10413.png,a photo of Corallimorphus pilatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/2899_9663.png,a photo of Asbestopluma
/home/dzimmerman2021/Documents/fathomnet/train/rois/6935_19561.png,a photo of Elpidia
/home/dzimmerman2021/Documents/fathomnet/train/rois/5066_15305.png,a photo of Liponema brevicorne
/home/dzimmerman2021/Documents/fathomnet/train/rois/5750_17008.png,a photo of Mediaster aequalis
/home/dzimmerman2021/Documents/fathomnet/train/rois/8670_23035.png,a photo of Mycale
/home/dzimmerman2021/Documents/fathomnet/train/rois/373_1414.png,a photo of Zoantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/4225_13174.png,a photo of Scleractinia
/home/dzimmerman2021/Documents/fathomnet/train/rois/5998_17538.png,a photo of Pandalus amplus
/home/dzimmerman2021/Documents/fathomnet/train/rois/6795_19267.png,a photo of Sebastes diploproa
/home/dzimmerman2021/Documents/fathomnet/train/rois/345_1294.png,a photo of Psolus squamatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/7327_20384.png,a photo of Abyssocucumis abyssorum
/home/dzimmerman2021/Documents/fathomnet/train/rois/583_2379.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/7112_19917.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/1982_7062.png,a photo of Chionoecetes tanneri
/home/dzimmerman2021/Documents/fathomnet/train/rois/436_1838.png,a photo of Hexactinellida
/home/dzimmerman2021/Documents/fathomnet/train/rois/6802_19279.png,a photo of Florometra serratissima
/home/dzimmerman2021/Documents/fathomnet/train/rois/1023_3982.png,a photo of Psolus squamatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/6910_19492.png,a photo of Amphipoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/680_2735.png,a photo of Acanthascinae
/home/dzimmerman2021/Documents/fathomnet/train/rois/1667_6091.png,a photo of Psolus squamatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3784_12019.png,a photo of Microstomus pacificus
/home/dzimmerman2021/Documents/fathomnet/train/rois/6116_17805.png,a photo of Paragorgia
/home/dzimmerman2021/Documents/fathomnet/train/rois/1023_3979.png,a photo of Psolus squamatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/2252_7809.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/8603_22909.png,a photo of Delectopecten
/home/dzimmerman2021/Documents/fathomnet/train/rois/4565_14068.png,a photo of Florometra serratissima
/home/dzimmerman2021/Documents/fathomnet/train/rois/328_1227.png,a photo of Asteroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/5202_15624.png,a photo of Liponema brevicorne
/home/dzimmerman2021/Documents/fathomnet/train/rois/7253_20194.png,a photo of Asbestopluma monticola
/home/dzimmerman2021/Documents/fathomnet/train/rois/7869_21560.png,a photo of Acanthascinae
/home/dzimmerman2021/Documents/fathomnet/train/rois/5145_15500.png,a photo of Elpidia
/home/dzimmerman2021/Documents/fathomnet/train/rois/165_619.png,a photo of Heteropolypus ritteri
/home/dzimmerman2021/Documents/fathomnet/train/rois/1274_4824.png,a photo of Chionoecetes tanneri
/home/dzimmerman2021/Documents/fathomnet/train/rois/4351_13512.png,a photo of Ptychogastria polaris
/home/dzimmerman2021/Documents/fathomnet/train/rois/4067_12780.png,a photo of Farrea
/home/dzimmerman2021/Documents/fathomnet/train/rois/3444_11227.png,a photo of Zoantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/579_2372.png,a photo of Actiniaria
/home/dzimmerman2021/Documents/fathomnet/train/rois/5554_16500.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/1399_5249.png,a photo of Actiniaria
/home/dzimmerman2021/Documents/fathomnet/train/rois/4791_14649.png,a photo of Ptychogastria polaris
/home/dzimmerman2021/Documents/fathomnet/train/rois/7840_21504.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/2343_8021.png,a photo of Paelopatides confundens
/home/dzimmerman2021/Documents/fathomnet/train/rois/6671_19011.png,a photo of Pyrosoma atlanticum
/home/dzimmerman2021/Documents/fathomnet/train/rois/3814_12095.png,a photo of Crinoidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/1389_5221.png,a photo of Porifera
/home/dzimmerman2021/Documents/fathomnet/train/rois/1347_5061.png,a photo of Paragorgia arborea
/home/dzimmerman2021/Documents/fathomnet/train/rois/1344_5053.png,a photo of Farrea
/home/dzimmerman2021/Documents/fathomnet/train/rois/6916_19516.png,a photo of Pandalus amplus
/home/dzimmerman2021/Documents/fathomnet/train/rois/739_2944.png,a photo of Actiniaria
/home/dzimmerman2021/Documents/fathomnet/train/rois/4998_15115.png,a photo of Asbestopluma
/home/dzimmerman2021/Documents/fathomnet/train/rois/8588_22876.png,a photo of Sebastes diploproa
/home/dzimmerman2021/Documents/fathomnet/train/rois/2958_9921.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/1491_5527.png,a photo of Peniagone
/home/dzimmerman2021/Documents/fathomnet/train/rois/2451_8389.png,a photo of Funiculina
/home/dzimmerman2021/Documents/fathomnet/train/rois/3564_11506.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/914_3571.png,a photo of Isidella tentaculum
/home/dzimmerman2021/Documents/fathomnet/train/rois/739_2926.png,a photo of Porifera
/home/dzimmerman2021/Documents/fathomnet/train/rois/8115_22025.png,a photo of Terebellidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/1002_3877.png,a photo of Peniagone
/home/dzimmerman2021/Documents/fathomnet/train/rois/8687_23065.png,a photo of Mediaster aequalis
/home/dzimmerman2021/Documents/fathomnet/train/rois/6096_17740.png,a photo of Parastenella
/home/dzimmerman2021/Documents/fathomnet/train/rois/4764_14561.png,a photo of Umbellula
/home/dzimmerman2021/Documents/fathomnet/train/rois/7090_19875.png,a photo of Pandalus amplus
/home/dzimmerman2021/Documents/fathomnet/train/rois/2451_8369.png,a photo of Gastropoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/8901_23504.png,a photo of Corallimorphus pilatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/500_2013.png,a photo of Strongylocentrotus fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/2689_9129.png,a photo of Acanthascinae
/home/dzimmerman2021/Documents/fathomnet/train/rois/1319_4956.png,a photo of Scotoplanes
/home/dzimmerman2021/Documents/fathomnet/train/rois/2075_7345.png,a photo of Munnopsidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/8533_22798.png,a photo of Actinopterygii
/home/dzimmerman2021/Documents/fathomnet/train/rois/1355_5078.png,a photo of Actiniaria
/home/dzimmerman2021/Documents/fathomnet/train/rois/1971_7038.png,a photo of Hippasteria
/home/dzimmerman2021/Documents/fathomnet/train/rois/3643_11709.png,a photo of Funiculina
/home/dzimmerman2021/Documents/fathomnet/train/rois/2034_7225.png,a photo of Chionoecetes tanneri
/home/dzimmerman2021/Documents/fathomnet/train/rois/436_1829.png,a photo of Parastenella
/home/dzimmerman2021/Documents/fathomnet/train/rois/4876_14822.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/3939_12468.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/494_1983.png,a photo of Tunicata
/home/dzimmerman2021/Documents/fathomnet/train/rois/3424_11131.png,a photo of Heteropolypus ritteri
/home/dzimmerman2021/Documents/fathomnet/train/rois/55_231.png,a photo of Paragorgia arborea
/home/dzimmerman2021/Documents/fathomnet/train/rois/6479_18632.png,a photo of Brisingida
/home/dzimmerman2021/Documents/fathomnet/train/rois/2483_8510.png,a photo of Staurocalyptus
/home/dzimmerman2021/Documents/fathomnet/train/rois/2946_9813.png,a photo of Funiculina
/home/dzimmerman2021/Documents/fathomnet/train/rois/3261_10754.png,a photo of Staurocalyptus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3853_12210.png,a photo of Zoantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/1806_6527.png,a photo of Chionoecetes tanneri
/home/dzimmerman2021/Documents/fathomnet/train/rois/2326_7987.png,a photo of Abyssocucumis abyssorum
/home/dzimmerman2021/Documents/fathomnet/train/rois/4258_13285.png,a photo of Caridea
/home/dzimmerman2021/Documents/fathomnet/train/rois/2267_7855.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/2272_7862.png,a photo of Pannychia moseleyi
/home/dzimmerman2021/Documents/fathomnet/train/rois/530_2149.png,a photo of Munidopsis
/home/dzimmerman2021/Documents/fathomnet/train/rois/7220_20119.png,a photo of Asbestopluma monticola
/home/dzimmerman2021/Documents/fathomnet/train/rois/2592_8861.png,a photo of Munnopsidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/5950_17451.png,a photo of Actinernus
/home/dzimmerman2021/Documents/fathomnet/train/rois/2180_7636.png,a photo of Funiculina
/home/dzimmerman2021/Documents/fathomnet/train/rois/3351_10959.png,a photo of Merluccius productus
/home/dzimmerman2021/Documents/fathomnet/train/rois/857_3329.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/1002_3884.png,a photo of Peniagone
/home/dzimmerman2021/Documents/fathomnet/train/rois/2951_9875.png,a photo of Heterochone calyx
/home/dzimmerman2021/Documents/fathomnet/train/rois/3419_11114.png,a photo of Paragorgia arborea
/home/dzimmerman2021/Documents/fathomnet/train/rois/6699_19088.png,a photo of Pandalus platyceros
/home/dzimmerman2021/Documents/fathomnet/train/rois/8915_23553.png,a photo of Delectopecten
/home/dzimmerman2021/Documents/fathomnet/train/rois/6656_18967.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/5289_15853.png,a photo of Paelopatides confundens
/home/dzimmerman2021/Documents/fathomnet/train/rois/2264_7843.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/1545_5706.png,a photo of Actiniaria
/home/dzimmerman2021/Documents/fathomnet/train/rois/1237_4715.png,a photo of Psolus squamatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/500_2054.png,a photo of Strongylocentrotus fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/1165_4440.png,a photo of Actiniaria
/home/dzimmerman2021/Documents/fathomnet/train/rois/848_3308.png,a photo of Isosicyonis
/home/dzimmerman2021/Documents/fathomnet/train/rois/7981_21775.png,a photo of Acanthascinae
/home/dzimmerman2021/Documents/fathomnet/train/rois/5184_15582.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/6130_17855.png,a photo of Actinernus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1696_6151.png,a photo of Asteroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/6507_18693.png,a photo of Abyssocucumis abyssorum
/home/dzimmerman2021/Documents/fathomnet/train/rois/8147_22089.png,a photo of Benthocodon pedunculata
/home/dzimmerman2021/Documents/fathomnet/train/rois/953_3721.png,a photo of Asteroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/2009_7174.png,a photo of Elpidia
/home/dzimmerman2021/Documents/fathomnet/train/rois/2792_9407.png,a photo of Munnopsidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/3787_12027.png,a photo of Microstomus pacificus
/home/dzimmerman2021/Documents/fathomnet/train/rois/2298_7921.png,a photo of Heterochone calyx
/home/dzimmerman2021/Documents/fathomnet/train/rois/1583_5802.png,a photo of Merluccius productus
/home/dzimmerman2021/Documents/fathomnet/train/rois/4567_14077.png,a photo of Farrea
/home/dzimmerman2021/Documents/fathomnet/train/rois/7037_19759.png,a photo of Brisingida
/home/dzimmerman2021/Documents/fathomnet/train/rois/6101_17751.png,a photo of Holothuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/1812_6547.png,a photo of Sebastolobus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3441_11210.png,a photo of Merluccius productus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1225_4663.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/329_1228.png,a photo of Munnopsidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/8084_21968.png,a photo of Benthocodon pedunculata
/home/dzimmerman2021/Documents/fathomnet/train/rois/7437_20601.png,a photo of Sebastes diploproa
/home/dzimmerman2021/Documents/fathomnet/train/rois/3430_11143.png,a photo of Munidopsis
/home/dzimmerman2021/Documents/fathomnet/train/rois/5904_17374.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3486_11361.png,a photo of Munidopsis
/home/dzimmerman2021/Documents/fathomnet/train/rois/8621_22936.png,a photo of Actinopterygii
/home/dzimmerman2021/Documents/fathomnet/train/rois/2551_8666.png,a photo of Terebellidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/3370_11000.png,a photo of Merluccius productus
/home/dzimmerman2021/Documents/fathomnet/train/rois/5031_15220.png,a photo of Tunicata
/home/dzimmerman2021/Documents/fathomnet/train/rois/8389_22546.png,a photo of Delectopecten
/home/dzimmerman2021/Documents/fathomnet/train/rois/770_3092.png,a photo of Hormathiidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/1882_6757.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/6108_17775.png,a photo of Asbestopluma monticola
/home/dzimmerman2021/Documents/fathomnet/train/rois/6884_19445.png,a photo of Sebastes diploproa
/home/dzimmerman2021/Documents/fathomnet/train/rois/1419_5306.png,a photo of Paralomis multispina
/home/dzimmerman2021/Documents/fathomnet/train/rois/679_2732.png,a photo of Gastropoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/1644_6039.png,a photo of Porifera
/home/dzimmerman2021/Documents/fathomnet/train/rois/8027_21867.png,a photo of Actinopterygii
/home/dzimmerman2021/Documents/fathomnet/train/rois/2422_8289.png,a photo of Tunicata
/home/dzimmerman2021/Documents/fathomnet/train/rois/5220_15706.png,a photo of Paragorgia
/home/dzimmerman2021/Documents/fathomnet/train/rois/3744_11939.png,a photo of Sebastes
/home/dzimmerman2021/Documents/fathomnet/train/rois/2271_7861.png,a photo of Scotoplanes
/home/dzimmerman2021/Documents/fathomnet/train/rois/3719_11874.png,a photo of Octopus rubescens
/home/dzimmerman2021/Documents/fathomnet/train/rois/3919_12424.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/500_2029.png,a photo of Strongylocentrotus fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/7366_20461.png,a photo of Gersemia juliepackardae
/home/dzimmerman2021/Documents/fathomnet/train/rois/2173_7599.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/123_488.png,a photo of Chionoecetes tanneri
/home/dzimmerman2021/Documents/fathomnet/train/rois/810_3204.png,a photo of Scotoplanes globosa
/home/dzimmerman2021/Documents/fathomnet/train/rois/8597_22898.png,a photo of Sebastes diploproa
/home/dzimmerman2021/Documents/fathomnet/train/rois/1847_6677.png,a photo of Vesicomyidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/801_3189.png,a photo of Pannychia moseleyi
/home/dzimmerman2021/Documents/fathomnet/train/rois/39_114.png,a photo of Keratoisis
/home/dzimmerman2021/Documents/fathomnet/train/rois/2590_8857.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/5434_16235.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/885_3468.png,a photo of Munidopsis
/home/dzimmerman2021/Documents/fathomnet/train/rois/2788_9398.png,a photo of Pandalus amplus
/home/dzimmerman2021/Documents/fathomnet/train/rois/7561_20934.png,a photo of Paelopatides confundens
/home/dzimmerman2021/Documents/fathomnet/train/rois/999_3863.png,a photo of Funiculina
/home/dzimmerman2021/Documents/fathomnet/train/rois/7433_20594.png,a photo of Abyssocucumis abyssorum
/home/dzimmerman2021/Documents/fathomnet/train/rois/5576_16554.png,a photo of Microstomus pacificus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1644_6037.png,a photo of Actinernus
/home/dzimmerman2021/Documents/fathomnet/train/rois/389_1494.png,a photo of Porifera
/home/dzimmerman2021/Documents/fathomnet/train/rois/2640_9004.png,a photo of Vesicomyidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/500_2060.png,a photo of Strongylocentrotus fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/8730_23156.png,a photo of Corallimorphus pilatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/4528_13944.png,a photo of Pyrosoma atlanticum
/home/dzimmerman2021/Documents/fathomnet/train/rois/4498_13872.png,a photo of Munnopsidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/5032_15223.png,a photo of Actinopterygii
/home/dzimmerman2021/Documents/fathomnet/train/rois/306_1113.png,a photo of Strongylocentrotus fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/268_992.png,a photo of Holothuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/2411_8244.png,a photo of Asbestopluma monticola
